locus_tag	X00_mean	X02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag	length.y	protein	kegg1	kegg2	kegg3	pathway	kegg_prot	kegg_id	definition	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS12405	9.02695955209002	14.6521479595293	-0.48661831581172	0.869280536207455	-0.698800126671796	1046	0.130719463792545	WP_013035588.1	8926700	lcl|NC_013967.1_cds_WP_013035588.1_2608	NC_013967.1	gene	1473091	1474137	-	2631	Gene	protein_coding	HVO_1603	1046	nitrate ABC transporter substrate-binding protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	nitrate ABC transporter substrate-binding protein(HVO_RS12405)	Haloferax volcanii DS2					IPR006311:Twin-arginine translocation pathway, signal sequence		HVO_RS12405				Complete proteome,Reference proteome,	Chromosome	arCOG01803	3.7e-23	80.5	P	TauA	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	HVO_1603	-0.698800126671796
HVO_RS12475	109.400755973081	83.9322847700716	0.297329334093002	0.693386847770653	0.382324948463524	446	0.306613152229347	WP_004041509.1	8926246	lcl|NC_013967.1_cds_WP_004041509.1_2622	NC_013967.1	gene	1486496	1486942	+	2645	Gene	protein_coding	HVO_1619	446	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS12475)	Haloferax volcanii DS2							HVO_RS12475				Complete proteome,Reference proteome,	Chromosome	arCOG06216	1.9e-47	158.9	K	-	Transcriptional regulator, contains N-terminal RHH domain and C-terminal wHTH domain	HVO_1619	0.382324948463524
HVO_RS12560	301.003215654748	477.002904801286	-0.68813506277205	0.931464336713328	-0.664219152269878	920	0.0685356632866725	WP_004041527.1	8924699	lcl|NC_013967.1_cds_WP_004041527.1_2639	NC_013967.1	gene	1501509	1502429	-	2662	Gene	protein_coding	HVO_1637	920	peptidylprolyl isomerase	NA	NA	NA	NA	NA	NA	NA	NA: NA	peptidylprolyl isomerase(HVO_RS12560)	Haloferax volcanii DS2	5.2.1.8	GO:0006457~protein folding		GO:0003755~peptidyl-prolyl cis-trans isomerase activity	IPR001179:Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain		HVO_RS12560	PF00254:FKBP-type peptidyl-prolyl cis-trans isomerase			Complete proteome,Isomerase,Reference proteome,Rotamase,	Chromosome	arCOG00980	2.7e-69	231.2	O	SlpA	FKBP-type peptidyl-prolyl cis-trans isomerase 2	HVO_1637	-0.664219152269878
HVO_RS12625	16.9421672926618	34.6471181787694	-0.6009313020468	0.906284062552243	-1.03211691889256	1208	0.0937159374477573	WP_004041540.1	8924185	lcl|NC_013967.1_cds_WP_004041540.1_2652	NC_013967.1	gene	1511538	1512746	+	2675	Gene	protein_coding	HVO_1649	1208	S-adenosylmethionine synthetase	Metabolism	Amino acid metabolism	00270 Cysteine and methionine metabolism 	[PATH:hvo00270]	mat; methionine adenosyltransferase	K00789	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]	K00789: mat; methionine adenosyltransferase	S-adenosylmethionine synthetase(HVO_RS12625)	Haloferax volcanii DS2	2.5.1.6	GO:0006556~S-adenosylmethionine biosynthetic process,GO:0006730~one-carbon metabolic process		GO:0000287~magnesium ion binding,GO:0004478~methionine adenosyltransferase activity,GO:0005524~ATP binding	IPR002795:S-adenosylmethionine synthetase (MAT), archaea	hvo00270:Cysteine and methionine metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01230:Biosynthesis of amino acids	HVO_RS12625	PF01941:S-adenosylmethionine synthetase (AdoMet synthetase)			ATP-binding,Complete proteome,Magnesium,Nucleotide-binding,One-carbon metabolism,Reference proteome,Transferase,	Chromosome	arCOG01678	9.7e-143	473.3	H	MetK	Archaeal S-adenosylmethionine synthetase	HVO_1649	-1.03211691889256
HVO_RS12645	114.888094507035	81.9005185586997	0.395982976455604	0.836620956703402	0.488284812237107	452	0.163379043296598	WP_004041544.1	8925376	lcl|NC_013967.1_cds_WP_004041544.1_2656	NC_013967.1	gene	1517250	1517702	+	2679	Gene	protein_coding	HVO_1653	452	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS12645)	Haloferax volcanii DS2							HVO_RS12645				Complete proteome,Reference proteome,	Chromosome	arCOG04642	1.5e-63	211.3	S	-	Uncharacterized protein	HVO_1653	0.488284812237107
HVO_RS12715	539.188485358752	384.984302097858	0.520404635083491	0.917238984673675	0.485990066880758	464	0.082761015326325	WP_004041557.1	8925763	lcl|NC_013967.1_cds_WP_004041557.1_2669	NC_013967.1	gene	1527627	1528091	-	2693	Gene	protein_coding	HVO_1667	464	transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	transcriptional regulator(HVO_RS12715)	Haloferax volcanii DS2					IPR002831:Transcription regulator TrmB, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS12715	PF01978:Sugar-specific transcriptional regulator TrmB			Complete proteome,Reference proteome,	Chromosome	arCOG02241	3.2e-69	229.9	K	-	Predicted transcriptional regulator	HVO_1667	0.485990066880758
HVO_RS12795	19.5564161543017	14.0104394012518	0.383051547254086	0.822625113358013	0.481139807993251	1931	0.177374886641987	WP_004041574.1	8926639	lcl|NC_013967.1_cds_WP_004041574.1_2685	NC_013967.1	gene	1540595	1542526	+	2709	Gene	protein_coding	HVO_1684	1931	threonine--tRNA ligase	Genetic Information Processing	Translation	00970 Aminoacyl-tRNA biosynthesis 	[PATH:hvo00970]	thrS; threonyl-tRNA synthetase	K01868	TARS; threonyl-tRNA synthetase [EC:6.1.1.3]	K01868: thrS; threonyl-tRNA synthetase	threonine--tRNA ligase(HVO_RS12795)	Haloferax volcanii DS2	6.1.1.3	GO:0006435~threonyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0004829~threonine-tRNA ligase activity,GO:0005524~ATP binding,GO:0046872~metal ion binding	IPR002314:Aminoacyl-tRNA synthetase, class II (G/ H/ P/ S), conserved domain,IPR002320:Threonine-tRNA ligase, class IIa,IPR004095:TGS,IPR004154:Anticodon-binding,IPR006195:Aminoacyl-tRNA synthetase, class II,IPR012675:Beta-grasp domain,IPR012676:TGS-like,IPR012947:Threonyl/alanyl tRNA synthetase, SAD,IPR018163:Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS12795	PF00587:tRNA synthetase class II core domain (G, H, P, S and T),PF02824:TGS domain,PF03129:Anticodon binding domain,PF07973:Threonyl and Alanyl tRNA synthetase second additional domain		SM00863:SM00863	Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Metal-binding,Nucleotide-binding,Protein biosynthesis,Reference proteome,Zinc,	Chromosome	arCOG00401	7.6e-158	524.8	J	ThrS	Threonyl-tRNA synthetase	HVO_1684	0.481139807993251
HVO_RS12855	1.70584184823788	15.8026626657811	-2.56001057233858	1	-3.21161186239685	1712	1.11022302462516e-16	WP_004041585.1	8924118	lcl|NC_013967.1_cds_WP_004041585.1_2696	NC_013967.1	gene	1554057	1555769	+	2721	Gene	protein_coding	HVO_1696	1712	L-lactate permease	NA	NA	NA	NA	NA	NA	NA	NA: NA	L-lactate permease(HVO_RS12855)	Haloferax volcanii DS2			GO:0005887~integral component of plasma membrane	GO:0015129~lactate transmembrane transporter activity	IPR003804:L-lactate permease		HVO_RS12855	PF02652:L-lactate permease			Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG04386	9.5e-199	659.2	C	LldP	L-lactate permease	HVO_1696	-3.21161186239685
HVO_RS12955	8.57602151815274	14.7607133413041	-0.322193575516956	0.679350872758688	-0.783382013448053	734	0.320649127241312	WP_004041606.1	8924183	lcl|NC_013967.1_cds_WP_004041606.1_2716	NC_013967.1	gene	1586571	1587305	-	2741	Gene	protein_coding	HVO_1716	734	7-cyano-7-deazaguanine synthase	Metabolism	Metabolism of cofactors and vitamins	00790 Folate biosynthesis 	[PATH:hvo00790]	queC; 7-cyano-7-deazaguanine synthase	K06920	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	K06920: queC; 7-cyano-7-deazaguanine synthase	7-cyano-7-deazaguanine synthase(HVO_RS12955)	Haloferax volcanii DS2	6.3.4.20			GO:0005524~ATP binding,GO:0008270~zinc ion binding,GO:0016879~ligase activity, forming carbon-nitrogen bonds	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR018317:Queuosine biosynthesis protein QueC	hvo00790:Folate biosynthesis,hvo01100:Metabolic pathways	HVO_RS12955	PF06508:Queuosine biosynthesis protein QueC	PIRSF006293:uncharacterized conserved protein, ExsB type		ATP-binding,Complete proteome,Ligase,Metal-binding,Nucleotide-binding,Reference proteome,Zinc,	Chromosome	arCOG00039	8.6e-63	209.8	J	QueC	7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	HVO_1716	-0.783382013448053
HVO_RS13045	211.774007001623	215.245039024856	-0.0186131995940624	0.000208862659515585	-0.0234544619369032	431	0.999791137340484	WP_004041618.1	8926393	lcl|NC_013967.1_cds_WP_004041618.1_2728	NC_013967.1	gene	1604209	1604640	+	2759	Gene	protein_coding	HVO_1734	431	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS13045)	Haloferax volcanii DS2							HVO_RS13045				Complete proteome,Reference proteome,	Chromosome	arCOG06153	2.1e-46	155.4	S	-	Uncharacterized protein	HVO_1734	-0.0234544619369032
HVO_RS13100	253.364631701383	298.815079478265	-0.184659045129574	0.357987932317923	-0.238037808183773	683	0.642012067682077	WP_004041629.1	8925791	lcl|NC_013967.1_cds_WP_004041629.1_2740	NC_013967.1	gene	1616925	1617608	+	2771	Gene	protein_coding	HVO_1745	683	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS13100)	Haloferax volcanii DS2					IPR010994:RuvA domain 2-like		HVO_RS13100				Complete proteome,Reference proteome,	Chromosome	arCOG00873	5.1e-52	174.8	L	-	Excinuclease-associated helix-hairpin-helix domain	HVO_1745	-0.238037808183773
HVO_RS13115	549.33732808052	355.610592976071	0.554354279616505	0.924795687959547	0.62739402791361	854	0.0752043120404531	WP_004041632.1	8925266	lcl|NC_013967.1_cds_WP_004041632.1_2743	NC_013967.1	gene	1619596	1620450	+	2774	Gene	protein_coding	HVO_1749	854	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS13115)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS13115				Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG04746	2.3e-98	327.1	S	-	Uncharacterized membrane protein	HVO_1749	0.62739402791361
HVO_RS13270	22.887578025553	17.962979299081	0.265734379857184	0.628651580842646	0.34953815223374	1169	0.371348419157354	WP_013035466.1	8924046	lcl|NC_013967.1_cds_WP_013035466.1_2774	NC_013967.1	gene	1648457	1649626	-	2805	Gene	protein_coding	HVO_1782	1169	IS4 family transposase	NA	NA	NA	NA	NA	NA	NA	NA: NA	IS4 family transposase(HVO_RS13270)	Haloferax volcanii DS2							HVO_RS13270				Complete proteome,Reference proteome,	Chromosome	arCOG06380	1.1e-80	267.3	X	-	Transposase	HVO_1782	0.34953815223374
HVO_RS13495	1918.22787533679	1464.03644102271	0.512749195013577	0.914463193489931	0.389822651197846	581	0.0855368065100695	WP_013035390.1	8926589	lcl|NC_013967.1_cds_WP_013035390.1_2819	NC_013967.1	gene	1690567	1691148	+	2851	Gene	protein_coding	HVO_1831	581	(2Fe-2S)-binding protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	(2Fe-2S)-binding protein(HVO_RS13495)	Haloferax volcanii DS2		GO:0022900~electron transport chain		GO:0009055~electron carrier activity,GO:0051537~2 iron, 2 sulfur cluster binding	IPR001041:2Fe-2S ferredoxin-type domain,IPR010241:Ferredoxin [2Fe-2S], plant,IPR012675:Beta-grasp domain		HVO_RS13495	PF00111:2Fe-2S iron-sulfur cluster binding domain			Complete proteome,Reference proteome,	Chromosome	arCOG02843	4.8e-82	272.1	C	Fdx	Ferredoxin	HVO_1831	0.389822651197846
HVO_RS13545	748.204173063432	420.322454545734	0.76655086116201	0.970883773962392	0.831935481979125	389	0.0291162260376084	WP_004041728.1	25143436	lcl|NC_013967.1_cds_WP_004041728.1_2830	NC_013967.1	gene	1703287	1703676	+	2863	Gene	protein_coding	HVO_RS13545	389	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS13545)	Haloferax volcanii DS2					IPR003812:Fido domain		HVO_RS13545	PF02661:Fic/DOC family			Complete proteome,	Chromosome	arCOG06831	7.3e-18	62.4	V	Doc	Prophage maintenance system killer protein	---	0.831935481979125
HVO_RS13795	7399.61972337296	4513.82170948782	2.29754985681183	1	0.713101695624331	305	0	WP_004041777.1	8926386	lcl|NC_013967.1_cds_WP_004041777.1_2877	NC_013967.1	gene	1747097	1747402	-	2913	Gene	protein_coding	HVO_1896	305	30S ribosomal protein S24e	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rps24e; 30S ribosomal protein S24e	K02974	RP-S24e; small subunit ribosomal protein S24e	K02974: rps24e; 30S ribosomal protein S24e	30S ribosomal protein S24e(rps24e)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0000166~nucleotide binding,GO:0003735~structural constituent of ribosome	IPR001976:Ribosomal protein S24e,IPR012677:Nucleotide-binding, alpha-beta plait,IPR012678:Ribosomal protein L23/L15e core domain,IPR018098:Ribosomal S24e conserved site	hvo03010:Ribosome		PF01282:Ribosomal protein S24e			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04182	4.2e-26	88.8	J	RPS24A	Ribosomal protein S24E		0.713101695624331
HVO_RS13805	1270.13001136238	733.551261578052	1.31363817511773	0.98733216402154	0.792006487729372	197	0.0126678359784599	WP_004041779.1	8924729	lcl|NC_013967.1_cds_WP_004041779.1_2879	NC_013967.1	gene	1748024	1748221	-	2915	Gene	protein_coding	HVO_1898	197	DNA-directed RNA polymerase subunit E''	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	rpoE2; DNA-directed RNA polymerase subunit E	K03050	rpoE2; DNA-directed RNA polymerase subunit E [EC:2.7.7.6]	K03050: rpoE2; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase subunit E''(HVO_RS13805)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity,GO:0008270~zinc ion binding	IPR007178:DNA-directed RNA polymerase subunit E2,IPR022800:Spt4/RpoE2 zinc finger	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13805	PF06093:Spt4/RpoE2 zinc finger		SM01389:SM01389	Complete proteome,DNA-directed RNA polymerase,Metal-binding,Nucleotidyltransferase,Reference proteome,Transcription,Transcription regulation,Transferase,Zinc,	Chromosome	arCOG04077	7.2e-24	81.6	K	Spt4	Transcription elongation factor Spt4/RpoE2, zinc finger protein	HVO_1898	0.792006487729372
HVO_RS13805	1270.13001136238	733.551261578052	1.31363817511773	0.98733216402154	0.792006487729372	197	0.0126678359784599	WP_004041779.1	8924729	lcl|NC_013967.1_cds_WP_004041779.1_2879	NC_013967.1	gene	1748024	1748221	-	2915	Gene	protein_coding	HVO_1898	197	DNA-directed RNA polymerase subunit E''	Genetic Information Processing	Transcription	03020 RNA polymerase 	[PATH:hvo03020]	rpoE2; DNA-directed RNA polymerase subunit E	K03050	rpoE2; DNA-directed RNA polymerase subunit E [EC:2.7.7.6]	K03050: rpoE2; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase subunit E''(HVO_RS13805)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity,GO:0008270~zinc ion binding	IPR007178:DNA-directed RNA polymerase subunit E2,IPR022800:Spt4/RpoE2 zinc finger	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13805	PF06093:Spt4/RpoE2 zinc finger		SM01389:SM01389	Complete proteome,DNA-directed RNA polymerase,Metal-binding,Nucleotidyltransferase,Reference proteome,Transcription,Transcription regulation,Transferase,Zinc,	Chromosome	arCOG04077	7.2e-24	81.6	K	Spt4	Transcription elongation factor Spt4/RpoE2, zinc finger protein	HVO_1898	0.792006487729372
HVO_RS13805	1270.13001136238	733.551261578052	1.31363817511773	0.98733216402154	0.792006487729372	197	0.0126678359784599	WP_004041779.1	8924729	lcl|NC_013967.1_cds_WP_004041779.1_2879	NC_013967.1	gene	1748024	1748221	-	2915	Gene	protein_coding	HVO_1898	197	DNA-directed RNA polymerase subunit E''	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	rpoE2; DNA-directed RNA polymerase subunit E	K03050	rpoE2; DNA-directed RNA polymerase subunit E [EC:2.7.7.6]	K03050: rpoE2; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase subunit E''(HVO_RS13805)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity,GO:0008270~zinc ion binding	IPR007178:DNA-directed RNA polymerase subunit E2,IPR022800:Spt4/RpoE2 zinc finger	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13805	PF06093:Spt4/RpoE2 zinc finger		SM01389:SM01389	Complete proteome,DNA-directed RNA polymerase,Metal-binding,Nucleotidyltransferase,Reference proteome,Transcription,Transcription regulation,Transferase,Zinc,	Chromosome	arCOG04077	7.2e-24	81.6	K	Spt4	Transcription elongation factor Spt4/RpoE2, zinc finger protein	HVO_1898	0.792006487729372
HVO_RS13810	696.307875959237	463.030628911718	0.552467923824354	0.924587475956523	0.588617712702166	572	0.0754125240434773	WP_004041780.1	8924120	lcl|NC_013967.1_cds_WP_004041780.1_2880	NC_013967.1	gene	1748221	1748793	-	2916	Gene	protein_coding	HVO_1899	572	DNA-directed RNA polymerase	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	rpoE1; DNA-directed RNA polymerase subunit E	K03049	rpoE1; DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	K03049: rpoE1; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase(HVO_RS13810)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR003029:Ribosomal protein S1, RNA-binding domain,IPR004519:DNA-directed RNA polymerase, subunit E/RPC8,IPR005576:RNA polymerase Rpb7, N-terminal,IPR012340:Nucleic acid-binding, OB-fold,IPR022967:RNA-binding domain, S1	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13810	PF00575:S1 RNA binding domain,PF03876:SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397		SM00316:SM00316	Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG00675	2.3e-59	198.1	K	RPB7	DNA-directed RNA polymerase, subunit E'/Rpb7	HVO_1899	0.588617712702166
HVO_RS13810	696.307875959237	463.030628911718	0.552467923824354	0.924587475956523	0.588617712702166	572	0.0754125240434773	WP_004041780.1	8924120	lcl|NC_013967.1_cds_WP_004041780.1_2880	NC_013967.1	gene	1748221	1748793	-	2916	Gene	protein_coding	HVO_1899	572	DNA-directed RNA polymerase	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	rpoE1; DNA-directed RNA polymerase subunit E	K03049	rpoE1; DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	K03049: rpoE1; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase(HVO_RS13810)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR003029:Ribosomal protein S1, RNA-binding domain,IPR004519:DNA-directed RNA polymerase, subunit E/RPC8,IPR005576:RNA polymerase Rpb7, N-terminal,IPR012340:Nucleic acid-binding, OB-fold,IPR022967:RNA-binding domain, S1	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13810	PF00575:S1 RNA binding domain,PF03876:SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397		SM00316:SM00316	Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG00675	2.3e-59	198.1	K	RPB7	DNA-directed RNA polymerase, subunit E'/Rpb7	HVO_1899	0.588617712702166
HVO_RS13810	696.307875959237	463.030628911718	0.552467923824354	0.924587475956523	0.588617712702166	572	0.0754125240434773	WP_004041780.1	8924120	lcl|NC_013967.1_cds_WP_004041780.1_2880	NC_013967.1	gene	1748221	1748793	-	2916	Gene	protein_coding	HVO_1899	572	DNA-directed RNA polymerase	Genetic Information Processing	Transcription	03020 RNA polymerase 	[PATH:hvo03020]	rpoE1; DNA-directed RNA polymerase subunit E	K03049	rpoE1; DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	K03049: rpoE1; DNA-directed RNA polymerase subunit E	DNA-directed RNA polymerase(HVO_RS13810)	Haloferax volcanii DS2	2.7.7.6	GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003899~DNA-directed RNA polymerase activity	IPR003029:Ribosomal protein S1, RNA-binding domain,IPR004519:DNA-directed RNA polymerase, subunit E/RPC8,IPR005576:RNA polymerase Rpb7, N-terminal,IPR012340:Nucleic acid-binding, OB-fold,IPR022967:RNA-binding domain, S1	hvo00230:Purine metabolism,hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways,hvo03020:RNA polymerase	HVO_RS13810	PF00575:S1 RNA binding domain,PF03876:SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397		SM00316:SM00316	Complete proteome,DNA-directed RNA polymerase,Nucleotidyltransferase,Reference proteome,Transcription,Transferase,	Chromosome	arCOG00675	2.3e-59	198.1	K	RPB7	DNA-directed RNA polymerase, subunit E'/Rpb7	HVO_1899	0.588617712702166
HVO_RS14080	60.9049254623841	55.8475415138756	0.0989375749075306	0.169348334933435	0.12506513284507	1964	0.830651665066565	WP_004041835.1	8925080	lcl|NC_013967.1_cds_WP_004041835.1_2933	NC_013967.1	gene	1804460	1806424	-	2969	Gene	protein_coding	HVO_1955	1964	aconitate hydratase	Metabolism	Energy metabolism	00720 Carbon fixation pathways in prokaryotes 	[PATH:hvo00720]	aconitate hydratase	K01681	ACO; aconitate hydratase [EC:4.2.1.3]	K01681: aconitate hydratase	aconitate hydratase(HVO_RS14080)	Haloferax volcanii DS2	4.2.1.3	GO:0008152~metabolic process		GO:0003994~aconitate hydratase activity	IPR000573:Aconitase A/isopropylmalate dehydratase small subunit, swivel,IPR001030:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha,IPR006250:Aconitase, putative,IPR015928:Aconitase/3-isopropylmalate dehydratase, swivel,IPR015931:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3,IPR015932:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 2,IPR015937:Aconitase/isopropylmalate dehydratase,IPR018136:Aconitase family, 4Fe-4S cluster binding site	hvo00020:Citrate cycle (TCA cycle),hvo00630:Glyoxylate and dicarboxylate metabolism,hvo00720:Carbon fixation pathways in prokaryotes,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS14080	PF00330:Aconitase family (aconitate hydratase),PF00694:Aconitase C-terminal domain			Complete proteome,Lyase,Reference proteome,	Chromosome	arCOG01697	1.2e-223	742.3	C	AcnA	Aconitase A	HVO_1955	0.12506513284507
HVO_RS14080	60.9049254623841	55.8475415138756	0.0989375749075306	0.169348334933435	0.12506513284507	1964	0.830651665066565	WP_004041835.1	8925080	lcl|NC_013967.1_cds_WP_004041835.1_2933	NC_013967.1	gene	1804460	1806424	-	2969	Gene	protein_coding	HVO_1955	1964	aconitate hydratase	Metabolism	Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism 	[PATH:hvo00630]	aconitate hydratase	K01681	ACO; aconitate hydratase [EC:4.2.1.3]	K01681: aconitate hydratase	aconitate hydratase(HVO_RS14080)	Haloferax volcanii DS2	4.2.1.3	GO:0008152~metabolic process		GO:0003994~aconitate hydratase activity	IPR000573:Aconitase A/isopropylmalate dehydratase small subunit, swivel,IPR001030:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha,IPR006250:Aconitase, putative,IPR015928:Aconitase/3-isopropylmalate dehydratase, swivel,IPR015931:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3,IPR015932:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 2,IPR015937:Aconitase/isopropylmalate dehydratase,IPR018136:Aconitase family, 4Fe-4S cluster binding site	hvo00020:Citrate cycle (TCA cycle),hvo00630:Glyoxylate and dicarboxylate metabolism,hvo00720:Carbon fixation pathways in prokaryotes,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS14080	PF00330:Aconitase family (aconitate hydratase),PF00694:Aconitase C-terminal domain			Complete proteome,Lyase,Reference proteome,	Chromosome	arCOG01697	1.2e-223	742.3	C	AcnA	Aconitase A	HVO_1955	0.12506513284507
